date,btc_open,btc_high,btc_low,btc_close,btc_volume,eth_open,eth_high,eth_low,eth_close,eth_volume,btc_dominance,eth_dominance,alt_dominance,fear_greed,inflation,btc_mcap,eth_mcap,fed_rate,fng_Extreme_Fear,fng_Extreme_Greed,fng_Fear,fng_Greed,fng_Neutral,btc_close_ret,btc_volume_ret,eth_close_ret,eth_volume_ret,btc_mcap_ret,eth_mcap_ret,btc_dominance_diff,eth_dominance_diff,alt_dominance_diff,btc_dominance_chg14d,btc_dominance_chg30d,btc_dominance_chg60d,eth_dominance_chg14d,eth_dominance_chg30d,eth_dominance_chg60d,inflation_chg30,fed_rate_chg30,eth_vol_7d,eth_vol_14d,eth_vol_30d,eth_rsi14,btc_rsi14,eth_stoch_k,eth_stoch_d,btc_stoch_k,btc_stoch_d,eth_mfi14,btc_mfi14,eth_bb_pctb,eth_bb_width,eth_rsi_sobrecompra_10d,eth_rsi_sobreventa_10d,eth_rsi_sobrecompra_15d,eth_rsi_sobreventa_15d,fear_greed_scaled,fear_greed_ratio_15d,fear_greed_ratio_30d,eth_cum_ret_7d,eth_cum_ret_15d,eth_cum_ret_30d,eth_btc_ratio,eth_drawdown,btc_drawdown,eth_dist_sma50,eth_dist_sma200,n_miedo_ext_15d,n_miedo_15d,n_neutral_15d,n_codicia_15d,n_codicia_ext_15d,presion_ext_neta_15d,fg_presion_15d,n_miedo_ext_30d,n_miedo_30d,n_neutral_30d,n_codicia_30d,n_codicia_ext_30d,presion_ext_neta_30d,fg_presion_30d,n_miedo_ext_60d,n_miedo_60d,n_neutral_60d,n_codicia_60d,n_codicia_ext_60d,presion_ext_neta_60d,fg_presion_60d,n_miedo_ext_90d,n_miedo_90d,n_neutral_90d,n_codicia_90d,n_codicia_ext_90d,presion_ext_neta_90d,fg_presion_90d,regime_0,regime_1,regime_2
2022-09-03,19969.71875,20037.009765625,19698.35546875,19832.087890625,23613051457.0,1577.2137451171875,1579.454345703125,1541.672119140625,1556.8726806640625,9516825994.0,0.373672857128562,0.1856470981710331,0.4406800447004049,21.0,8.205751582451759,381788074511.76855,189678877652.6803,2.56,1,0,0,0,0,-0.6894600364241943,-18.92235844611895,-1.290103625298844,-46.258364987822176,-0.8414025113997581,-0.7324787886607287,-0.002717219223261902,-0.0011447741035637005,0.0038619933268256856,-0.0042042526929965685,-0.014733974159093388,-0.033205578520731194,0.0019763231461896735,0.012984563940118793,0.04064852404947228,-0.010503477089507385,0.22999999999999998,4.090655208285151,4.365329204319268,4.65333514481285,48.42753945491253,35.99723140379899,44.462777683319956,44.57126446694756,10.494093544454836,13.935036223791146,65.90266633723516,50.21553789197109,0.35507416743143566,0.3279133431029514,0.0,5.0,0.0,5.0,0.21,1500000000.0,2900000000.0,4.7975863017214175,-2.246022791802112,-0.03461315642908103,0.0785027118299544,-67.64662504039765,-70.64818870299013,-5.467942106985813,-27.006747450288625,7.0,8.0,0.0,0.0,0.0,-7.0,-364.0,7.0,22.0,1.0,0.0,0.0,-7.0,-550.0,20.0,39.0,1.0,0.0,0.0,-20.0,-1242.0,50.0,39.0,1.0,0.0,0.0,-50.0,-2399.0,0.0,1.0,0.0
2022-09-04,19832.470703125,19999.689453125,19636.81640625,19986.712890625,25245861652.0,1556.8958740234375,1578.00927734375,1543.6988525390625,1577.6416015625,8884144998.0,0.3721624537212649,0.1836830316693935,0.4441545146093415,20.0,8.205751582451759,379422449024.2574,187266246294.68723,2.56,1,0,0,0,0,0.7796708085036963,6.91486315512162,1.3340153730219573,-6.648025259670409,-0.6196174384274111,-1.2719557326835385,-0.001510403407297134,-0.0019640665016395775,0.003474469908936628,-0.010668399460846523,-0.017947854702853927,-0.03631742316912712,0.004408307687386009,0.009636316773807108,0.039867473917134216,-0.010503477089507385,0.22999999999999998,3.5101359356847244,4.3161237898228135,4.428990061929648,46.631143556066036,32.99480618725751,51.613259778184904,49.18143435629355,17.509355247676233,14.914726868641013,64.84910379795727,50.252335665761656,0.41431121665728526,0.29265622398725294,0.0,5.0,0.0,5.0,0.2,1500000000.0,2900000000.0,10.211517153415455,1.3188545603092612,-6.414089881959912,0.0789345206585977,-67.21502604474512,-70.41934119854024,-4.467915894262886,-25.763230313587883,8.0,7.0,0.0,0.0,0.0,-8.0,-373.0,8.0,21.0,1.0,0.0,0.0,-8.0,-561.0,20.0,39.0,1.0,0.0,0.0,-20.0,-1240.0,50.0,39.0,1.0,0.0,0.0,-50.0,-2392.0,0.0,1.0,0.0
2022-09-05,19988.7890625,20031.16015625,19673.046875,19812.37109375,28813460025.0,1577.884033203125,1621.661376953125,1559.7818603515625,1617.1832275390625,13060541168.0,0.3731055392208139,0.1854517837059989,0.4414426770731871,23.0,8.205751582451759,382421043401.0045,190082046955.2256,2.56,1,0,0,0,0,-0.8722884940063236,14.131418535747908,2.5063757153335864,47.00954532980035,0.7903049449125898,1.5036349135269855,0.0009430854995490234,0.0017687520366053977,-0.002711837536154449,-0.0125557706003393,-0.013473653423815513,-0.0348429472593863,0.003312203754768095,0.005541316692083714,0.03762973018576202,-0.010503477089507385,0.22999999999999998,1.794539065146361,4.372012121779496,4.4370775030076475,49.59364458074221,32.713466524534454,65.22695159827983,53.767663019928214,9.599551975967316,12.5343335893661,72.0819563582598,50.84162444094519,0.5296060761882558,0.25269275642262307,0.0,4.0,0.0,5.0,0.23,1500000000.0,2900000000.0,4.155436750314816,1.1419655954070835,-1.5641466153618673,0.0816249211104883,-66.39331141925216,-70.67736988171664,-2.40275921330223,-23.675542252299675,9.0,6.0,0.0,0.0,0.0,-9.0,-377.0,9.0,20.0,1.0,0.0,0.0,-9.0,-569.0,20.0,39.0,1.0,0.0,0.0,-20.0,-1235.0,50.0,39.0,1.0,0.0,0.0,-50.0,-2384.0,0.0,1.0,0.0
2022-09-06,19817.724609375,20155.26953125,18800.171875,18837.66796875,43403978910.0,1617.240234375,1680.5953369140625,1561.74853515625,1561.74853515625,22946059125.0,0.3619904906685177,0.1861299623157485,0.4518795470157337,22.0,8.205751582451759,378685143698.17633,194714097035.8242,2.56,1,0,0,0,0,-4.919669232863699,50.637857696856045,-3.42785476863805,75.68995671650104,-0.9769074603226624,2.436868791553848,-0.011115048552296225,0.0006781786097495857,0.010436869942546612,-0.019967732104719027,-0.027004360150725326,-0.052749517011031644,0.004967443744529093,0.006052884137170089,0.037261707200631905,-0.010503477089507385,0.22999999999999998,2.19973720106166,4.406147381950828,4.4782158179604865,42.46214846649266,25.246680526727502,46.14147396292188,54.327228446462186,1.2478996376122404,9.4522689537519,72.59221030790621,42.30087772063891,0.41354113040790547,0.21701666300347677,0.0,3.0,0.0,5.0,0.22,1500000000.0,2900000000.0,2.6076711026517474,-2.4826934908494707,-5.446747476581543,0.08290561962059478,-67.54529989634865,-72.11994629391225,-5.728942224600619,-26.078322802705767,10.0,5.0,0.0,0.0,0.0,-10.0,-384.0,10.0,19.0,1.0,0.0,0.0,-10.0,-577.0,20.0,39.0,1.0,0.0,0.0,-20.0,-1233.0,50.0,39.0,1.0,0.0,0.0,-50.0,-2379.0,0.0,1.0,0.0
2022-09-07,18837.68359375,19427.171875,18644.466796875,19290.32421875,35239757134.0,1560.90673828125,1651.0511474609375,1500.013671875,1629.9063720703125,19560363854.0,0.3638455923451621,0.1901106637335782,0.4460437439212595,24.0,8.205751582451759,361210437263.86273,188733785486.0839,2.56,1,0,0,0,0,2.4029314602578067,-18.809846426588816,4.364200470163615,-14.755018509087892,-4.614574066375699,-3.0713295240457184,0.0018551016766444328,0.003980701417829718,-0.005835803094474179,-0.02109233992730769,-0.021718812728261594,-0.053223908448535584,0.003504335696519617,0.012684046093699414,0.04230781773849221,-0.010503477089507385,0.22999999999999998,2.6338873713242847,4.583143331397298,4.474034538479292,48.146668132780654,31.711185801078628,69.60737259395738,60.32526605171967,20.435671441202075,10.427707684927181,64.57400176303696,34.641403247779664,0.6948476455239349,0.15957269533165028,0.0,2.0,0.0,5.0,0.24,1500000000.0,2900000000.0,5.01326098880897,-0.6000888715290325,-5.564569308994701,0.08449346696236759,-66.12891172183491,-71.4500077122719,-1.7179090196755453,-22.64466699470862,11.0,4.0,0.0,0.0,0.0,-11.0,-388.0,11.0,18.0,1.0,0.0,0.0,-11.0,-583.0,20.0,39.0,1.0,0.0,0.0,-20.0,-1233.0,50.0,39.0,1.0,0.0,0.0,-50.0,-2366.0,0.0,1.0,0.0
2022-09-08,19289.94140625,19417.3515625,19076.71484375,19329.833984375,32194477850.0,1629.80517578125,1655.0640869140625,1603.0638427734375,1635.34765625,17621046717.0,0.3616503966272197,0.1926998617079057,0.4456497416648745,20.0,8.205751582451759,369340091982.8708,196797197824.3024,2.56,1,0,0,0,0,0.20481649337233954,-8.641601224492712,0.33384029125402837,-9.914524859942308,2.2506699365028027,4.272373553813469,-0.002195195717942411,0.002589197974327495,-0.0003940022563850287,-0.0169434018568812,-0.026887730360835915,-0.051828726679700676,0.008611588694342115,0.010814379751000414,0.04667213147816701,-0.010503477089507385,0.22999999999999998,2.5637943707638766,4.5332357718575,4.413626386829101,45.62620001448105,29.6778624826095,76.6596158645778,64.13615414048566,21.68580585428569,14.456458977699972,64.91758737487216,34.27760592671912,0.7093485662064446,0.16146941468965928,0.0,1.0,0.0,5.0,0.2,1500000000.0,2900000000.0,3.255826496787644,0.07719601588321146,-1.1479111641071134,0.0846022608146511,-66.01583638207617,-71.3915326192101,-1.5265494151007974,-22.20304837227829,11.0,4.0,0.0,0.0,0.0,-11.0,-393.0,12.0,17.0,1.0,0.0,0.0,-12.0,-605.0,20.0,39.0,1.0,0.0,0.0,-20.0,-1237.0,50.0,39.0,1.0,0.0,0.0,-50.0,-2359.0,0.0,1.0,0.0
2022-09-09,19328.140625,21439.41015625,19310.962890625,21381.15234375,48469528171.0,1635.187744140625,1735.809814453125,1632.8365478515625,1719.08544921875,20242323690.0,0.359471724502033,0.191423512870091,0.4491047626278759,22.0,8.205751582451759,369723445425.44885,196882691710.4924,2.56,1,0,0,0,0,10.612188190716765,50.55230402191473,5.120488762662756,14.875830108725086,0.1037941590689373,0.043442633906987105,-0.002178672125186687,-0.001276348837814717,0.0034550209630014317,-0.021838002051335292,-0.03273739913555357,-0.0522903251444205,0.0032388253619524965,0.010738064041781598,0.046834495423141,-0.010503477089507385,0.22999999999999998,3.03954648802153,3.4660464442748045,4.2107143601268975,67.79695937157078,58.90055051112127,94.57144634198973,80.27947826684162,97.91559953033112,46.67902560860626,75.43662299994593,44.996974496966615,0.9593480881842306,0.17825377650587415,0.0,0.0,0.0,5.0,0.22,1500000000.0,2900000000.0,8.940962218499065,2.820109671336772,-4.759980598488752,0.08040190825922729,-64.27568110293547,-68.35554822228086,3.3386326804010213,-18.052860138455852,11.0,4.0,0.0,0.0,0.0,-11.0,-396.0,13.0,16.0,1.0,0.0,0.0,-13.0,-614.0,20.0,39.0,1.0,0.0,0.0,-20.0,-1237.0,50.0,39.0,1.0,0.0,0.0,-50.0,-2349.0,0.0,1.0,0.0
2022-09-10,21376.912109375,21760.275390625,21168.72265625,21680.5390625,36913738894.0,1718.9613037109375,1784.497802734375,1710.2969970703125,1776.2037353515625,13130928217.0,0.3748652877550288,0.1896186186977095,0.4355160935472617,28.0,8.205751582451759,408976281844.7646,206873029263.2678,2.56,0,0,1,0,0,1.4002365912589188,-23.841348808330242,3.322597265817717,-35.13131981242417,10.616810187448799,5.074258923413022,0.01539356325299579,-0.0018048941723814993,-0.013588669080614235,-0.006422478152574185,-0.005394223985228819,-0.0373015999589133,0.011154418820924883,0.004920622208138298,0.04788133896280358,-0.010503477089507385,0.22999999999999998,2.8863282743651695,3.46257412350954,4.24722045565161,72.44785231857946,62.84484706358213,97.67523022457267,89.63543081038004,97.44091057792552,72.34743865418075,82.4800291857453,52.7483111512787,1.0460077251909896,0.20574040055092063,1.0,0.0,1.0,4.0,0.28,1500000000.0,2900000000.0,13.553663109615627,17.26436760172886,-3.029475241448906,0.08192617952123682,-63.08870586002959,-67.91245102938595,6.466498313536051,-15.155549240156319,11.0,4.0,0.0,0.0,0.0,-11.0,-395.0,13.0,16.0,1.0,0.0,0.0,-13.0,-627.0,19.0,40.0,1.0,0.0,0.0,-19.0,-1225.0,49.0,40.0,1.0,0.0,0.0,-49.0,-2335.0,0.0,1.0,0.0
2022-09-11,21678.54296875,21770.552734375,21406.9453125,21769.255859375,34493951963.0,1775.97607421875,1782.7298583984375,1730.164794921875,1761.800048828125,12464301922.0,0.3752917781951982,0.1933554581799678,0.4313527636248339,26.0,8.205751582451759,415974687298.0947,214315849498.72748,2.56,0,0,1,0,0,0.4092001431295067,-6.555247459349922,-0.8109253593359123,-5.07676444485432,1.7112008113924215,3.5977721513363203,0.0004264904401694025,0.0037368394822583084,-0.004163329922427794,-0.0062823891586408775,-0.007828475462978601,-0.036227932811969565,0.014506885163436095,0.004356224072286391,0.05458808677290891,-0.010503477089507385,0.22999999999999998,3.0689934598570012,3.1688511562742065,4.175833231034117,78.17088006510049,67.80935481837203,93.63797642634152,95.29488433096795,99.9585144159206,98.43834150805905,87.645036808578,59.19568466624622,0.9391256498610483,0.2243647289415954,2.0,0.0,2.0,3.0,0.26,1500000000.0,2900000000.0,11.408722377257757,17.54032405200109,-7.881510748946615,0.08093065101577186,-63.38802890466968,-67.78114873307145,5.334793988203557,-15.67670682832787,11.0,4.0,0.0,0.0,0.0,-11.0,-397.0,13.0,16.0,1.0,0.0,0.0,-13.0,-643.0,18.0,41.0,1.0,0.0,0.0,-18.0,-1214.0,48.0,41.0,1.0,0.0,0.0,-48.0,-2320.0,0.0,1.0,0.0
2022-09-12,21770.1484375,22439.181640625,21603.896484375,22370.44921875,50212088965.0,1762.0848388671875,1778.1634521484375,1698.29345703125,1713.7652587890625,17688391310.0,0.3748393899679675,0.1908955747382535,0.4342650352937789,25.0,8.205751582451759,416073628622.0949,211895058510.3476,2.56,1,0,0,0,0,2.7616624254801714,45.56780568042795,-2.726460932443109,41.91241050394703,0.02378541940684098,-1.1295436124028946,-0.0004523882272307045,-0.0024598834417143,0.0029122716689450323,-0.005787612668038067,-0.00819220983280311,-0.03527425973789,0.015197108029106593,-0.0021561921635578907,0.04940443342179321,-0.010503477089507385,0.22999999999999998,3.4353392694619096,2.637352180847499,4.189507856282614,65.6508629599796,67.3775583684113,76.70712548870418,89.3401107132061,98.18873288995555,98.52938596126718,79.61573806445972,61.080226772926714,0.7906353635859892,0.23010725560206935,2.0,0.0,2.0,2.0,0.25,1500000000.0,2900000000.0,6.175885729481061,18.893778598230064,-11.838786930436394,0.07660844187932776,-64.38623999318122,-66.89137282371134,2.323045174651095,-17.801798723901506,12.0,3.0,0.0,0.0,0.0,-12.0,-400.0,14.0,15.0,1.0,0.0,0.0,-14.0,-664.0,18.0,41.0,1.0,0.0,0.0,-18.0,-1207.0,48.0,41.0,1.0,0.0,0.0,-48.0,-2303.0,0.0,1.0,0.0
2022-09-13,22371.48046875,22673.8203125,20062.669921875,20296.70703125,51091116622.0,1713.9625244140625,1745.779052734375,1564.0318603515625,1580.7879638671875,23066821734.0,0.3841772099217947,0.1849493129047337,0.4308734771734716,34.0,8.205751582451759,427473787888.3761,205793007270.87155,2.56,0,0,1,0,0,-9.270006906083372,1.7506295298981067,-7.759364606085906,30.406554953131003,2.739937953778737,-2.879751553610699,0.009337819953827209,-0.005946261833519789,-0.0033915581203073364,0.005687305774134732,0.0018210121519380285,-0.02563102069891926,0.0026316634012044093,-0.009857590409768496,0.036115026878681816,-0.010503477089507385,0.22999999999999998,4.550269602647111,3.4340422351602067,4.389643661760253,54.61306941656906,53.31692160215454,28.393250528717957,66.24611748125453,41.00509493554868,79.71744741380824,69.93756925355937,58.79205375882748,0.44078993539417083,0.22907799776345006,2.0,0.0,2.0,1.0,0.34,1500000000.0,3000000000.0,1.8443758920332067,2.571957873709933,-17.350449300033098,0.07788396223255889,-67.1496414820467,-69.9605448494627,-5.768935950807085,-23.964003224637576,11.0,4.0,0.0,0.0,0.0,-11.0,-390.0,14.0,16.0,0.0,0.0,0.0,-14.0,-677.0,17.0,42.0,1.0,0.0,0.0,-17.0,-1188.0,47.0,42.0,1.0,0.0,0.0,-47.0,-2276.0,0.0,1.0,0.0
2022-09-14,20184.5546875,20467.201171875,19793.396484375,20241.08984375,37872380889.0,1574.858154296875,1642.1572265625,1564.0318603515625,1634.7550048828125,17897150206.0,0.3752889182843326,0.1842595951803972,0.4404514865352701,27.0,8.205751582451759,386529657258.8565,189778580452.9788,2.56,0,0,1,0,0,-0.27402074343571003,-25.872865200421103,3.413932940354747,-22.411720121719302,-9.578161700106659,-7.781812914961705,-0.008888291637462131,-0.0006897177243365138,0.009578009361798534,0.002272347600176805,-0.006063454489627029,-0.031346501382887526,0.0029895161541659,-0.006535608205635507,0.033106408906887985,-0.010503477089507385,0.22999999999999998,4.419844816534783,3.5087396792403918,4.443729533250559,56.31998001122302,51.30362434058174,47.36339162260018,50.82125588000741,39.624794416267115,59.606207413923734,62.0049438858465,51.79916051179544,0.5986922215007636,0.22372795504323906,2.0,0.0,2.0,0.0,0.27,1500000000.0,3000000000.0,0.8941083622243378,7.865979935039662,-12.2546793672437,0.08076417907841008,-66.02815227157767,-70.04285918779023,-2.7755994145026164,-21.15079869836862,11.0,4.0,0.0,0.0,0.0,-11.0,-390.0,14.0,16.0,0.0,0.0,0.0,-14.0,-695.0,16.0,43.0,1.0,0.0,0.0,-16.0,-1182.0,46.0,43.0,1.0,0.0,0.0,-46.0,-2256.0,0.0,1.0,0.0
2022-09-15,20242.2890625,20318.166015625,19636.734375,19701.2109375,36389011503.0,1635.0830078125,1648.9456787109375,1466.139404296875,1471.6934814453125,26946275878.0,0.3714907299506,0.1884368727807394,0.4400723972686605,28.0,8.205751582451759,387486232249.8002,196550513818.88647,2.56,0,0,1,0,0,-2.6672422800232853,-3.9167576771779955,-9.974676508128455,50.56182446837985,0.2474777738213918,3.568333870842477,-0.0037981883337325772,0.0041772776003422,-0.0003790892666096224,-0.003871972709608207,-0.01339149361275499,-0.028477681527619703,0.0056554832883062844,-0.002524263818561606,0.028491768214038204,-0.010503477089507385,0.22999999999999998,5.8316022929838605,4.428496328490962,4.773398247718253,42.58478873892543,47.26994126075035,1.744598909757807,25.833747020358626,26.22614611809418,35.61867848996996,52.99478310637011,51.20489638712832,0.15680172036685544,0.22969151400489604,2.0,0.0,2.0,0.0,0.28,1500000000.0,3000000000.0,-9.414408437158146,-4.067307157095186,-20.85931284112675,0.07470066109713275,-69.41673418632178,-70.8418887134196,-12.30178115129742,-28.818317612046542,10.0,5.0,0.0,0.0,0.0,-10.0,-385.0,14.0,16.0,0.0,0.0,0.0,-14.0,-711.0,15.0,44.0,1.0,0.0,0.0,-15.0,-1178.0,45.0,44.0,1.0,0.0,0.0,-45.0,-2237.0,0.0,1.0,0.0
2022-09-16,19704.005859375,19870.62890625,19400.076171875,19772.583984375,30123362273.0,1471.9283447265625,1480.564208984375,1415.581298828125,1432.44775390625,16764804299.0,0.376798028525227,0.1774842857043255,0.4457176857704474,20.0,8.205751582451759,377719382182.4472,177918273632.48117,2.56,1,0,0,0,0,0.3622774615297697,-17.218520018009954,-2.6667052639602784,-37.78433660034095,-2.5205669916696816,-9.479619169845655,0.005307298574626973,-0.010952587076413889,0.005645288501786916,0.0004079521734030589,-0.006780083956921701,-0.021729363025235926,-0.009307586570271281,-0.01194184292424108,0.015580928455355414,-0.010503477089507385,0.22999999999999998,5.088029659387925,4.468505377535884,4.776887631720691,40.97695107697402,48.72200913847204,4.571889546571751,17.893293359643224,27.997473617606275,31.28280471732249,46.279847897863036,45.58968790316064,0.07826314289139681,0.24123451779856328,2.0,0.0,2.0,0.0,0.2,1500000000.0,3000000000.0,-17.20160246378118,-8.825287204330818,-21.12258785893277,0.07244615853133922,-70.2322997456661,-70.73625544802056,-14.341295374271901,-30.46651532886243,10.0,5.0,0.0,0.0,0.0,-10.0,-385.0,15.0,15.0,0.0,0.0,0.0,-15.0,-732.0,15.0,44.0,1.0,0.0,0.0,-15.0,-1178.0,45.0,44.0,1.0,0.0,0.0,-45.0,-2223.0,0.0,1.0,0.0
2022-09-17,19777.033203125,20162.53125,19777.033203125,20127.576171875,24957448100.0,1432.87646484375,1473.0604248046875,1415.0423583984375,1469.74169921875,10798098671.0,0.3763167736197354,0.1717087744619473,0.4519744519183171,22.0,8.205751582451759,377988702161.6817,172471655154.62585,2.56,1,0,0,0,0,1.7953757980268437,-17.149195120327864,2.6035117309375133,-35.59066674196673,0.071301604296381,-3.0613035786903997,-0.00048125490549155714,-0.005775511242378212,0.006256766147869686,0.0026439164911734037,-0.006338051180326487,-0.02020197560017095,-0.013938323709085793,-0.017185794511443697,-0.002932622328816803,-0.010503477089507385,0.22999999999999998,4.957467523594693,4.5421434952354245,4.808084134301072,44.681845965375196,51.862621305236594,14.80539579465368,7.040628083661056,36.80762606818011,30.343748601293488,50.21208982996694,50.20849051335622,0.15885564736876323,0.23298742680556206,2.0,0.0,2.0,0.0,0.22,1500000000.0,3000000000.0,-17.920687998661382,-5.657128514344642,-19.28329770516932,0.07302129608991241,-69.4572941775142,-70.21086126073793,-11.839484035145098,-28.39503899432575,10.0,5.0,0.0,0.0,0.0,-10.0,-388.0,16.0,14.0,0.0,0.0,0.0,-16.0,-740.0,16.0,43.0,1.0,0.0,0.0,-16.0,-1186.0,45.0,44.0,1.0,0.0,0.0,-45.0,-2207.0,0.0,1.0,0.0
2022-09-18,20127.234375,20127.234375,19387.4921875,19419.505859375,31254779144.0,1469.7054443359375,1469.7054443359375,1331.4947509765625,1335.3291015625,15762284723.0,0.3806113757208688,0.1750572754167647,0.4443313488623663,27.0,8.205751582451759,385486747327.04944,177299639477.4967,2.56,0,0,1,0,0,-3.5179114785287124,25.2322714196088,-9.145321094699687,45.97277912760796,1.9836691209253354,2.7992914653381273,0.00429460210113336,0.003348500954817396,-0.007643103055950784,0.008448921999603898,-0.00838043854213183,-0.027106140689862834,-0.008625756252628819,-0.019639218685239296,0.006535567520017882,-0.010503477089507385,0.22999999999999998,5.444282848322773,5.0814859838177275,4.539601582383899,37.0119428429737,46.657786627890864,0.8464293057131109,6.741238215646157,19.234824134755993,28.013307940180763,45.7152268691107,44.95660109479555,-0.0710990498187012,0.27652936017362695,2.0,0.0,2.0,0.0,0.27,1500000000.0,3000000000.0,-26.25508373402516,-13.512345983745485,-15.758368775547579,0.06876225951536526,-72.25052269599006,-71.25881679180127,-19.55399606354208,-34.686627233915345,9.0,6.0,0.0,0.0,0.0,-9.0,-382.0,16.0,14.0,0.0,0.0,0.0,-16.0,-746.0,16.0,43.0,1.0,0.0,0.0,-16.0,-1190.0,44.0,45.0,1.0,0.0,0.0,-44.0,-2189.0,0.0,1.0,0.0
2022-09-19,19418.572265625,19639.48046875,18390.318359375,19544.12890625,40177002624.0,1335.270751953125,1388.272216796875,1287.4208984375,1377.5413818359375,18712714223.0,0.3838285240301521,0.1662420564256244,0.4499294195442235,21.0,8.205751582451759,372598380208.2709,161378107849.57123,2.56,1,0,0,0,0,0.6417415961943007,28.54674940716324,3.1611892696747024,18.71828578058099,-3.343400832362209,-8.980013538011889,0.003217148309283324,-0.008815218991140295,0.005598070681857192,0.010722984809338199,0.0059514142085935196,-0.0274338912341498,-0.01920972728037451,-0.017428718599219017,-0.0028088091297382156,-0.010503477089507385,0.22999999999999998,6.049995735238027,5.1197120444003605,4.576338648269283,37.19176063557358,48.41009279587739,18.130088647772055,11.260637916046258,26.936150829359416,27.659533677431806,40.00703646439007,44.128477134077336,0.07614405529188326,0.30029157556239916,2.0,0.0,2.0,0.0,0.21,1500000000.0,3000000000.0,-20.367433531907352,-11.68517208709274,-10.36631752678346,0.07048364183657296,-71.37330919706488,-71.07437266391584,-16.70587544286317,-32.381018167314714,9.0,6.0,0.0,0.0,0.0,-9.0,-381.0,17.0,13.0,0.0,0.0,0.0,-17.0,-754.0,17.0,42.0,1.0,0.0,0.0,-17.0,-1203.0,44.0,45.0,1.0,0.0,0.0,-44.0,-2177.0,0.0,1.0,0.0
2022-09-20,19545.591796875,19602.45703125,18813.455078125,18890.7890625,36791346508.0,1377.6190185546875,1381.9656982421875,1319.201416015625,1324.38818359375,14722317220.0,0.3801783663112789,0.1688818885298455,0.4509397451588754,23.0,8.205751582451759,374524246937.4287,166370229681.14825,2.56,1,0,0,0,0,-3.3428956945789956,-8.426850921869312,-3.8585554628745022,-21.324522757341956,0.5168746917475486,3.09343187753226,-0.003650157718873226,0.0026398321042211126,0.001010325614651919,0.018187875642761198,-0.0026524868708325267,-0.020998123856770412,-0.017248073785902984,-0.010392835452161991,-0.002340415160092285,-0.010503477089507385,0.22999999999999998,5.698267156727178,5.136600889566454,4.582893387325879,37.28268563804249,50.32732534738574,7.436934775273306,8.804484242919466,11.68368098347,19.284885315861768,32.211379260034164,44.67881854301519,0.03847725117619436,0.3354457782494807,1.0,0.0,2.0,0.0,0.23,1500000000.0,3000000000.0,-16.466624388695948,-18.050103265300827,-16.908137669893726,0.07010761589746325,-72.47788593888174,-72.04132621476376,-19.617696856562596,-34.783208620090235,9.0,6.0,0.0,0.0,0.0,-9.0,-381.0,18.0,12.0,0.0,0.0,0.0,-18.0,-758.0,18.0,41.0,1.0,0.0,0.0,-18.0,-1213.0,44.0,45.0,1.0,0.0,0.0,-44.0,-2165.0,0.0,1.0,0.0
2022-09-21,18891.283203125,19674.630859375,18290.314453125,18547.400390625,46363793975.0,1324.215576171875,1384.4769287109375,1229.4267578125,1252.6077880859375,20643507800.0,0.3768302575294208,0.1664014568189421,0.4567682856516371,23.0,8.205751582451759,361980678159.1343,159844149938.74484,2.56,1,0,0,0,0,-1.8177571658806957,26.01820366894847,-5.419890965278407,40.21914819194474,-3.349200720878842,-3.922624711711209,-0.0033481087818580946,-0.002480431710903397,0.005828540492761658,0.01298466518425867,-0.008831052291732422,-0.024190159099096387,-0.0237092069146361,-0.0157381231322887,-0.003756871949858187,-0.010503477089507385,0.22999999999999998,5.161278531389714,5.008101150335992,4.664754723645565,29.863229206940304,45.359713484445834,4.176227617184131,9.914417013409807,5.864847584259162,14.828226465696162,32.59887110565299,43.86021869028368,2.465259639720801e-05,0.3840671002083268,0.0,1.0,2.0,1.0,0.23,1500000000.0,3000000000.0,-25.3004482943291,-20.042139461941186,-22.52483295279064,0.06753549078064237,-73.9695545123339,-72.5495470109801,-23.62170396661326,-38.102664220904394,9.0,6.0,0.0,0.0,0.0,-9.0,-380.0,19.0,11.0,0.0,0.0,0.0,-19.0,-764.0,19.0,40.0,1.0,0.0,0.0,-19.0,-1221.0,44.0,45.0,1.0,0.0,0.0,-44.0,-2153.0,0.0,1.0,0.0
